BranchAddress,JumpTarget,Taken
0x20b3,0x2a48,0
0x20b7,0x252a,0
0x20bb,0x2add,0
0x20bf,0x2093,0
0x20c3,0x2f57,1
0x2f57,0x2f87,0
0x2f5b,0x2e6c,0
0x2f5f,0x2693,0
0x2f63,0x2a3a,1
0x2a3a,0x2590,0
0x2a3e,0x27ec,0
0x2a42,0x272c,0
0x2a46,0x2efb,1
0x2efb,0x2aa1,0
0x2eff,0x270c,1
0x270c,0x216a,1
0x216a,0x2a5d,0
0x216e,0x2644,1
0x2644,0x2f8c,0
0x2648,0x25eb,1
0x25eb,0x25fb,0
0x25ef,0x2879,0
0x25f3,0x2237,1
0x2237,0x2609,0
0x223b,0x2ca3,0
0x223f,0x2f8c,0
0x2243,0x26d5,0
0x2247,0x27f2,0
0x224b,0x2ab1,1
0x2ab1,0x2cfe,0
0x2ab5,0x2980,1
0x2980,0x2578,1
0x2578,0x254d,0
0x257c,0x2af3,0
0x2580,0x29a3,1
0x29a3,0x29c3,1
0x29c3,0x2c33,0
0x29c7,0x2ef0,0
0x29cb,0x2b61,0
0x29cf,0x289c,0
0x29d3,0x2e95,1
0x2e95,0x2d8d,0
0x2e99,0x28e6,1
0x28e6,0x252a,0
0x28ea,0x226d,0
0x28ee,0x26ef,0
0x28f2,0x25cb,0
0x28f6,0x2ebb,0
0x28fa,0x23bf,1
0x23bf,0x2090,0
0x23c3,0x2b3f,0
0x23c7,0x284f,1
0x284f,0x207c,0
0x2853,0x25d3,0
0x2857,0x2336,0
0x285b,0x2430,0
0x285f,0x235a,1
0x235a,0x2dcf,0
0x235e,0x2bd2,1
0x2bd2,0x21d2,1
0x21d2,0x23e5,1
0x23e5,0x209b,1
0x209b,0x2acd,0
0x209f,0x29f2,0
0x20a3,0x2483,0
0x20a7,0x2fa5,0
0x20ab,0x27ad,0
0x20af,0x2b45,0
0x20b3,0x25df,1
0x25df,0x2c36,0
0x25e3,0x2825,0
0x25e7,0x29c6,0
0x25eb,0x2a33,0
0x25ef,0x22d5,0
0x25f3,0x2003,0
0x25f7,0x2a53,1
0x2a53,0x20a0,1
0x20a0,0x2497,0
0x20a4,0x28dd,0
0x20a8,0x263e,1
0x263e,0x2df6,0
0x2642,0x2ef1,1
0x2ef1,0x22d1,0
0x2ef5,0x2326,1
0x2326,0x2c85,0
0x232a,0x2faf,1
0x2faf,0x257a,0
0x2fb3,0x2418,0
0x2fb7,0x28cf,0
0x2fbb,0x2821,1
0x2821,0x28db,0
0x2825,0x200a,1
0x200a,0x284a,1
0x284a,0x2c99,1
0x2c99,0x28c8,0
0x2c9d,0x24c3,0
0x2ca1,0x2d08,0
0x2ca5,0x2445,0
0x2ca9,0x229f,0
0x2cad,0x23db,0
0x2cb1,0x2794,0
0x2cb5,0x2da6,0
0x2cb9,0x2d7a,1
0x2d7a,0x28b1,1
0x28b1,0x2a63,0
0x28b5,0x2b71,0
0x28b9,0x2640,1
0x2640,0x2456,0
0x2644,0x2c44,0
0x2648,0x2893,0
0x264c,0x2c72,0
0x2650,0x2754,1
0x2754,0x2f98,0
0x2758,0x2c39,0
0x275c,0x25a5,1
0x25a5,0x2de1,0
0x25a9,0x257f,1
0x257f,0x227a,1
0x227a,0x2e40,1
0x2e40,0x25fc,0
0x2e44,0x2700,0
0x2e48,0x2b43,1
0x2b43,0x2a29,0
0x2b47,0x2155,1
0x2155,0x2cdc,0
0x2159,0x20e2,0
0x215d,0x290c,0
0x2161,0x2f4a,0
0x2165,0x2f4a,1
0x2f4a,0x2ba5,1
0x2ba5,0x2097,0
0x2ba9,0x2a5a,0
0x2bad,0x239c,0
0x2bb1,0x2a0b,1
0x2a0b,0x24a6,0
0x2a0f,0x22fa,1
0x22fa,0x2474,0
0x22fe,0x2089,0
0x2302,0x2fbb,0
0x2306,0x25a4,0
0x230a,0x2362,0
0x230e,0x25bb,0
0x2312,0x2388,0
0x2316,0x2996,1
0x2996,0x2383,0
0x299a,0x2bfd,1
0x2bfd,0x21e5,0
0x2c01,0x2572,1
0x2572,0x2661,0
0x2576,0x2a34,0
0x257a,0x2754,0
0x257e,0x25b9,0
0x2582,0x25d7,1
0x25d7,0x2212,0
0x25db,0x21d5,1
0x21d5,0x2745,0
0x21d9,0x2017,1
0x2017,0x278e,1
0x278e,0x2454,0
0x2792,0x2431,0
0x2796,0x2943,0
0x279a,0x2276,0
0x279e,0x2988,0
0x27a2,0x2ade,0
0x27a6,0x2e8e,1
0x2e8e,0x253b,0
0x2e92,0x2dab,0
0x2e96,0x2b1b,1
0x2b1b,0x2f86,0
0x2b1f,0x2448,0
0x2b23,0x2594,0
0x2b27,0x29c6,1
0x29c6,0x2e37,0
0x29ca,0x2539,0
0x29ce,0x24b4,0
0x29d2,0x2999,0
0x29d6,0x2c54,0
0x29da,0x21f1,0
0x29de,0x21c4,0
0x29e2,0x2d9a,0
0x29e6,0x2949,1
0x2949,0x261a,0
0x294d,0x279c,1
0x279c,0x230f,0
0x27a0,0x2619,0
0x27a4,0x2114,0
0x27a8,0x26cd,1
0x26cd,0x2e3b,1
0x2e3b,0x2daa,0
0x2e3f,0x22ce,0
0x2e43,0x24a1,1
0x24a1,0x20b1,1
0x20b1,0x2bc1,0
0x20b5,0x2546,1
0x2546,0x2426,0
0x254a,0x2280,1
0x2280,0x244b,0
0x2284,0x2950,0
0x2288,0x2269,0
0x228c,0x2ee6,0
0x2290,0x2216,0
0x2294,0x2480,0
0x2298,0x23a9,1
0x23a9,0x2c07,0
0x23ad,0x29ba,0
0x23b1,0x2bbe,1
0x2bbe,0x297b,0
0x2bc2,0x27ca,0
0x2bc6,0x2c5d,0
0x2bca,0x2c26,0
0x2bce,0x256a,1
0x256a,0x2467,1
0x2467,0x2841,0
0x246b,0x2282,1
0x2282,0x28b4,1
0x28b4,0x23fb,0
0x28b8,0x28ee,0
0x28bc,0x2b14,0
0x28c0,0x2e4b,0
0x28c4,0x2e43,0
0x28c8,0x205e,1
0x205e,0x2ed9,0
0x2062,0x2195,0
0x2066,0x2bc5,1
0x2bc5,0x2343,1
0x2343,0x2000,0
0x2347,0x21d8,0
0x234b,0x2544,0
0x234f,0x2b66,0
0x2353,0x2b13,0
0x2357,0x2738,0
0x235b,0x2bd4,0
0x235f,0x23e7,0
0x2363,0x2b4c,1
0x2b4c,0x2680,0
0x2b50,0x26fd,1
0x26fd,0x2172,1
0x2172,0x206c,0
0x2176,0x264a,1
0x264a,0x282b,1
0x282b,0x242e,0
0x282f,0x24e1,1
0x24e1,0x24cc,1
0x24cc,0x276e,0
0x24d0,0x2a8b,0
0x24d4,0x21c3,0
0x24d8,0x22e0,0
0x24dc,0x2010,0
0x24e0,0x2042,1
0x2042,0x26ee,0
0x2046,0x2576,0
0x204a,0x24f0,0
0x204e,0x2bac,0
0x2052,0x23f4,0
0x2056,0x2c07,0
0x205a,0x2455,0
0x205e,0x29c3,1
0x29c3,0x2cf6,0
0x29c7,0x23a5,0
0x29cb,0x248b,0
0x29cf,0x2caa,0
0x29d3,0x2383,0
0x29d7,0x23a8,0
0x29db,0x2a1a,0
0x29df,0x2a7d,0
0x29e3,0x2ca3,0
0x29e7,0x24e6,1
0x24e6,0x2d50,0
0x24ea,0x291c,0
0x24ee,0x2cef,0
0x24f2,0x20e8,0
0x24f6,0x2134,1
0x2134,0x24d9,1
0x24d9,0x2c10,0
0x24dd,0x2ddf,1
0x2ddf,0x2be3,0
0x2de3,0x2033,1
0x2033,0x2116,0
0x2037,0x230d,0
0x203b,0x2cb0,0
0x203f,0x2655,0
0x2043,0x2105,0
0x2047,0x2132,0
0x204b,0x2389,1
0x2389,0x2fac,0
0x238d,0x2ef2,0
0x2391,0x2a77,1
0x2a77,0x244b,0
0x2a7b,0x2a6e,0
0x2a7f,0x20ef,0
0x2a83,0x295c,0
0x2a87,0x2151,0
0x2a8b,0x29e0,0
0x2a8f,0x2cfa,0
0x2a93,0x2863,1
0x2863,0x2011,0
0x2867,0x2645,0
0x286b,0x214d,0
0x286f,0x22da,0
0x2873,0x275f,0
0x2877,0x2e53,0
0x287b,0x2ecb,1
0x2ecb,0x25de,0
0x2ecf,0x2cd5,0
0x2ed3,0x2e2c,1
0x2e2c,0x29c5,1
0x29c5,0x2c14,0
0x29c9,0x2a74,0
0x29cd,0x2b6c,1
0x2b6c,0x2ca1,0
0x2b70,0x2cf2,0
0x2b74,0x25b4,0
0x2b78,0x21db,1
0x21db,0x24ac,1
0x24ac,0x24b4,0
0x24b0,0x22f1,0
0x24b4,0x2289,1
0x2289,0x2d48,0
0x228d,0x2f56,0
0x2291,0x21bb,0
0x2295,0x206e,0
0x2299,0x24f6,0
0x229d,0x2b9e,1
0x2b9e,0x27a0,0
0x2ba2,0x2bdf,0
0x2ba6,0x296f,0
0x2baa,0x2ce6,1
0x2ce6,0x2791,0
0x2cea,0x22e7,0
0x2cee,0x2219,0
0x2cf2,0x2574,0
0x2cf6,0x287c,1
0x287c,0x226a,0
0x2880,0x2503,1
0x2503,0x2746,1
0x2746,0x2fd9,0
0x274a,0x2709,0
0x274e,0x21dd,1
0x21dd,0x2737,0
0x21e1,0x2255,0
0x21e5,0x2538,0
0x21e9,0x2234,1
0x2234,0x28b5,0
0x2238,0x2d49,0
0x223c,0x259a,1
0x259a,0x23a5,0
0x259e,0x2577,0
0x25a2,0x27e1,0
0x25a6,0x283d,0
0x25aa,0x2bf4,0
0x25ae,0x2928,0
0x25b2,0x25d0,0
0x25b6,0x22ea,0
0x25ba,0x2de5,0
0x25be,0x2d4a,0
0x25c2,0x220d,1
0x220d,0x2479,0
0x2211,0x233d,0
0x2215,0x2da3,0
0x2219,0x2eeb,0
0x221d,0x2bae,0
0x2221,0x2ca7,0
0x2225,0x2ae4,0
0x2229,0x28e1,0
0x222d,0x2379,0
0x2231,0x2ce0,1
0x2ce0,0x25c8,0
0x2ce4,0x2dcc,1
0x2dcc,0x2aa6,0
0x2dd0,0x2ecd,0
0x2dd4,0x2cef,0
0x2dd8,0x22af,0
0x2ddc,0x2f5a,0
0x2de0,0x2fc4,0
0x2de4,0x2470,0
0x2de8,0x26f3,1
0x26f3,0x2ea9,0
0x26f7,0x2a50,0
0x26fb,0x2f31,1
0x2f31,0x2f51,0
0x2f35,0x2dbe,0
0x2f39,0x29ba,1
0x29ba,0x2148,0
0x29be,0x2239,0
0x29c2,0x2636,0
0x29c6,0x2aa4,0
0x29ca,0x2456,0
0x29ce,0x2608,1
0x2608,0x2e48,0
0x260c,0x2409,0
0x2610,0x28a7,0
0x2614,0x2c50,0
0x2618,0x260a,0
0x261c,0x23f0,0
0x2620,0x2edf,0
0x2624,0x2d07,0
0x2628,0x28f1,0
0x262c,0x2e23,0
0x2630,0x2f8a,1
0x2f8a,0x2b2c,1
0x2b2c,0x25df,0
0x2b30,0x2a78,0
0x2b34,0x26b2,0
0x2b38,0x20af,0
0x2b3c,0x2d08,0
0x2b40,0x23f2,0
0x2b44,0x293c,0
0x2b48,0x2785,0
0x2b4c,0x2ec2,1
0x2ec2,0x22cf,0
0x2ec6,0x24a9,0
0x2eca,0x2f20,1
0x2f20,0x2e3a,0
0x2f24,0x2115,0
0x2f28,0x26c7,0
0x2f2c,0x245b,0
0x2f30,0x2f0c,0
0x2f34,0x2016,0
0x2f38,0x2e23,0
0x2f3c,0x2d46,0
0x2f40,0x2421,1
0x2421,0x20d6,0
0x2425,0x282a,1
0x282a,0x2ec1,0
0x282e,0x292a,1
0x292a,0x27a9,0
0x292e,0x28f3,0
0x2932,0x2295,0
0x2936,0x2897,0
0x293a,0x2bdd,0
0x293e,0x2e37,0
0x2942,0x260a,0
0x2946,0x2331,1
0x2331,0x2cfb,0
0x2335,0x23bb,0
0x2339,0x2de7,0
0x233d,0x23b9,0
0x2341,0x25da,0
0x2345,0x2154,0
0x2349,0x24ef,1
0x24ef,0x279b,1
0x279b,0x2806,0
0x279f,0x2add,0
0x27a3,0x23b1,1
0x23b1,0x2a96,0
0x23b5,0x21f5,0
0x23b9,0x2a57,0
0x23bd,0x249a,0
0x23c1,0x269c,0
0x23c5,0x23a4,0
0x23c9,0x2625,0
0x23cd,0x2545,0
0x23d1,0x2c8e,1
0x2c8e,0x262a,1
0x262a,0x2523,0
0x262e,0x2937,0
0x2632,0x2ae7,0
0x2636,0x2524,1
0x2524,0x2194,0
0x2528,0x2042,0
0x252c,0x241a,0
0x2530,0x2ce8,0
0x2534,0x25c8,0
0x2538,0x24a9,0
0x253c,0x22da,0
0x2540,0x2087,0
0x2544,0x2c82,0
0x2548,0x282d,0
0x254c,0x2f7e,0
0x2550,0x2962,0
0x2554,0x25bd,0
0x2558,0x264e,0
0x255c,0x201f,0
0x2560,0x2649,0
0x2564,0x2b13,0
0x2568,0x2ccc,0
0x256c,0x269c,1
0x269c,0x2158,1
0x2158,0x2bf4,0
0x215c,0x2980,1
0x2980,0x2b7e,0
0x2984,0x2d63,0
0x2988,0x2e05,1
0x2e05,0x2bc7,0
0x2e09,0x2499,0
0x2e0d,0x279f,0
0x2e11,0x2583,0
0x2e15,0x2d1e,0
0x2e19,0x2eda,1
0x2eda,0x2d68,0
0x2ede,0x2c95,0
0x2ee2,0x2440,0
0x2ee6,0x2182,1
0x2182,0x285d,0
0x2186,0x2911,0
0x218a,0x27c3,0
0x218e,0x2b40,0
0x2192,0x218e,0
0x2196,0x2679,1
0x2679,0x2dc4,0
0x267d,0x2a4c,0
0x2681,0x24fa,0
0x2685,0x22f1,0
0x2689,0x2b64,0
0x268d,0x25cf,0
0x2691,0x2af1,1
0x2af1,0x2b41,0
0x2af5,0x2ab3,1
0x2ab3,0x26aa,0
0x2ab7,0x24c5,0
0x2abb,0x28f3,1
0x28f3,0x25e8,0
0x28f7,0x236e,0
0x28fb,0x24a8,1
0x24a8,0x2f23,1
0x2f23,0x2d13,0
0x2f27,0x200a,0
0x2f2b,0x2215,1
0x2215,0x2f8c,0
0x2219,0x231a,0
0x221d,0x2200,0
0x2221,0x282f,0
0x2225,0x280d,0
0x2229,0x2c58,0
0x222d,0x20a8,0
0x2231,0x2357,1
0x2357,0x28d2,0
0x235b,0x28af,1
0x28af,0x2f8b,0
0x28b3,0x29d2,0
0x28b7,0x21c6,0
0x28bb,0x20e8,1
0x20e8,0x2a1d,0
0x20ec,0x27c4,0
0x20f0,0x2bb0,1
0x2bb0,0x225d,0
0x2bb4,0x2ca6,0
0x2bb8,0x2f6c,0
0x2bbc,0x2132,1
0x2132,0x2645,0
0x2136,0x2587,0
0x213a,0x213f,1
0x213f,0x2fc5,0
0x2143,0x21f3,0
0x2147,0x2dd5,1
0x2dd5,0x2c0b,0
0x2dd9,0x29cc,0
0x2ddd,0x2682,0
0x2de1,0x20f0,0
0x2de5,0x2aa3,0
0x2de9,0x2838,0
0x2ded,0x2555,1
0x2555,0x248b,0
0x2559,0x21be,1
0x21be,0x220e,0
0x21c2,0x2e3e,0
0x21c6,0x22c6,1
0x22c6,0x2dbb,0
0x22ca,0x2216,1
0x2216,0x2147,1
0x2147,0x20b1,0
0x214b,0x2239,0
0x214f,0x23b0,0
0x2153,0x24f4,0
0x2157,0x2a32,0
0x215b,0x2346,0
0x215f,0x2fb6,0
0x2163,0x2fa5,1
0x2fa5,0x29c3,1
0x29c3,0x23f8,0
0x29c7,0x22e5,0
0x29cb,0x2839,0
0x29cf,0x2fdc,0
0x29d3,0x2c33,0
0x29d7,0x2cf2,1
0x2cf2,0x264d,0
0x2cf6,0x27fb,0
0x2cfa,0x20a6,0
0x2cfe,0x2f2e,0
0x2d02,0x2ab8,0
0x2d06,0x2c87,1
0x2c87,0x268c,0
0x2c8b,0x298c,0
0x2c8f,0x2280,0
0x2c93,0x285e,1
0x285e,0x2077,0
0x2862,0x2473,0
0x2866,0x29df,0
0x286a,0x2b04,0
0x286e,0x2f8c,0
0x2872,0x2ddf,0
0x2876,0x2b46,0
0x287a,0x2de4,0
0x287e,0x21dd,0
0x2882,0x29a7,0
0x2886,0x27f3,1
0x27f3,0x2624,1
0x2624,0x25a2,1
0x25a2,0x2fd7,1
0x2fd7,0x2959,1
0x2959,0x2c5a,0
0x295d,0x2005,0
0x2961,0x2fdd,0
0x2965,0x2156,1
0x2156,0x21ab,0
0x215a,0x2d6e,0
0x215e,0x2083,1
0x2083,0x2c79,0
0x2087,0x2a92,1
0x2a92,0x21dd,0
0x2a96,0x2e08,1
0x2e08,0x20a0,0
0x2e0c,0x2dd8,0
0x2e10,0x24b3,1
0x24b3,0x27ea,0
0x24b7,0x26bf,0
0x24bb,0x2f19,1
0x2f19,0x2e19,0
0x2f1d,0x2496,0
0x2f21,0x2ee3,1
0x2ee3,0x2606,0
0x2ee7,0x2517,0
0x2eeb,0x2712,1
0x2712,0x2c57,0
0x2716,0x299a,1
0x299a,0x23af,0
0x299e,0x2f03,0
0x29a2,0x27ce,1
0x27ce,0x293c,0
0x27d2,0x2a69,0
0x27d6,0x2d51,0
0x27da,0x253f,0
0x27de,0x24a7,0
0x27e2,0x24ab,1
0x24ab,0x2cc0,0
0x24af,0x2376,0
0x24b3,0x2f40,0
0x24b7,0x2e74,0
0x24bb,0x273d,0
0x24bf,0x2881,0
0x24c3,0x2b27,0
0x24c7,0x25a6,1
0x25a6,0x2bc2,0
0x25aa,0x284c,1
0x284c,0x2d7d,0
0x2850,0x28e3,0
0x2854,0x2b5f,1
0x2b5f,0x2ac0,0
0x2b63,0x2fab,0
0x2b67,0x2ffb,0
0x2b6b,0x2ce8,0
0x2b6f,0x271b,0
0x2b73,0x2054,1
0x2054,0x23c3,1
0x23c3,0x221d,0
0x23c7,0x2aeb,0
0x23cb,0x28ee,0
0x23cf,0x27cf,1
0x27cf,0x2bfd,0
0x27d3,0x2b51,0
0x27d7,0x29ed,0
0x27db,0x2d4a,1
0x2d4a,0x2a15,0
0x2d4e,0x258b,0
0x2d52,0x22d9,1
0x22d9,0x2a73,0
0x22dd,0x25ef,1
0x25ef,0x2e8d,0
0x25f3,0x240b,1
0x240b,0x258b,0
0x240f,0x28f3,0
0x2413,0x24c6,0
0x2417,0x2b67,0
0x241b,0x22c4,0
0x241f,0x290f,0
0x2423,0x2d86,0
0x2427,0x2d57,0
0x242b,0x2e5b,0
0x242f,0x2f98,0
0x2433,0x223c,0
0x2437,0x242b,0
0x243b,0x2b2d,0
0x243f,0x24e5,0
0x2443,0x2031,1
0x2031,0x2352,0
0x2035,0x2d01,0
0x2039,0x275c,0
0x203d,0x28d2,0
0x2041,0x2862,1
0x2862,0x2c4a,0
0x2866,0x2a9e,1
0x2a9e,0x298e,0
0x2aa2,0x2c3f,1
0x2c3f,0x25b8,0
0x2c43,0x2cdb,0
0x2c47,0x25f4,0
0x2c4b,0x2e34,0
0x2c4f,0x2def,0
0x2c53,0x2005,1
0x2005,0x23f1,0
0x2009,0x2773,0
0x200d,0x230c,1
0x230c,0x2c78,0
0x2310,0x2bba,0
0x2314,0x2193,0
0x2318,0x25f7,0
0x231c,0x2f4b,0
0x2320,0x2404,0
0x2324,0x2ebf,0
0x2328,0x233c,0
0x232c,0x2bf5,1
0x2bf5,0x2c86,0
0x2bf9,0x2fe7,0
0x2bfd,0x2925,0
0x2c01,0x2de5,1
0x2de5,0x2438,0
0x2de9,0x2648,1
0x2648,0x269c,1
0x269c,0x2ea5,0
0x26a0,0x264d,1
0x264d,0x28aa,0
0x2651,0x29fa,0
0x2655,0x2b4c,0
0x2659,0x25b8,0
0x265d,0x27b7,0
0x2661,0x27e1,0
0x2665,0x2946,1
0x2946,0x261f,0
0x294a,0x2d4a,0
0x294e,0x2598,0
0x2952,0x22a7,1
0x22a7,0x2c72,0
0x22ab,0x230a,0
0x22af,0x2953,0
0x22b3,0x2e56,0
0x22b7,0x2136,0
0x22bb,0x2555,0
0x22bf,0x2b73,0
0x22c3,0x2d36,0
0x22c7,0x2654,1
0x2654,0x2dd0,0
0x2658,0x28a0,0
0x265c,0x2230,0
0x2660,0x259f,0
0x2664,0x22e3,0
0x2668,0x2b1c,1
0x2b1c,0x24d0,1
0x24d0,0x2311,0
0x24d4,0x227d,0
0x24d8,0x2b2e,0
0x24dc,0x20fe,0
0x24e0,0x209f,0
0x24e4,0x28e3,0
0x24e8,0x26cc,0
0x24ec,0x2b12,1
0x2b12,0x20f4,1
0x20f4,0x23c0,0
0x20f8,0x2d4a,1
0x2d4a,0x2b4d,0
0x2d4e,0x22b0,0
0x2d52,0x2304,1
0x2304,0x2755,1
0x2755,0x28b0,0
0x2759,0x239e,0
0x275d,0x2a9b,0
0x2761,0x2c4e,0
0x2765,0x20f4,0
0x2769,0x250c,1
0x250c,0x2fed,1
0x2fed,0x20ad,0
0x2ff1,0x2046,1
0x2046,0x2428,1
0x2428,0x25ee,0
0x242c,0x2757,0
0x2430,0x27f6,0
0x2434,0x2d99,1
0x2d99,0x260c,0
0x2d9d,0x2d8d,0
0x2da1,0x21e1,0
0x2da5,0x2a63,0
0x2da9,0x2381,0
0x2dad,0x239f,0
0x2db1,0x27c7,1
0x27c7,0x2903,1
0x2903,0x2327,0
0x2907,0x2043,0
0x290b,0x2c40,0
0x290f,0x2d6b,0
0x2913,0x24aa,0
0x2917,0x24a3,0
0x291b,0x2ddb,0
0x291f,0x22bb,0
0x2923,0x2436,0
0x2927,0x2afd,0
0x292b,0x2c2c,0
0x292f,0x2c05,0
0x2933,0x297e,1
0x297e,0x21ee,0
0x2982,0x274f,1
0x274f,0x2ae2,1
0x2ae2,0x26b3,0
0x2ae6,0x2746,0
0x2aea,0x28a3,1
0x28a3,0x2a00,0
0x28a7,0x2d61,0
0x28ab,0x25a6,0
0x28af,0x254c,0
0x28b3,0x2f27,0
0x28b7,0x2947,0
0x28bb,0x2bc3,1
0x2bc3,0x2804,1
0x2804,0x2bb0,0
0x2808,0x21e9,0
0x280c,0x2889,1
0x2889,0x2334,0
0x288d,0x28b7,0
0x2891,0x2d62,1
0x2d62,0x230e,0
0x2d66,0x28cb,0
0x2d6a,0x2002,1
0x2002,0x2021,1
0x2021,0x2f40,1
0x2f40,0x2a64,0
0x2f44,0x2e7a,0
0x2f48,0x286c,0
0x2f4c,0x24a4,1
0x24a4,0x2d05,0
0x24a8,0x215f,1
0x215f,0x22f3,0
0x2163,0x2e54,0
0x2167,0x2fa2,1
0x2fa2,0x2710,0
0x2fa6,0x2a06,0
0x2faa,0x29dd,0
0x2fae,0x2be1,0
0x2fb2,0x2c95,1
0x2c95,0x2b99,0
0x2c99,0x2162,0
0x2c9d,0x2d8a,1
0x2d8a,0x2835,1
0x2835,0x2bd1,0
0x2839,0x2fc2,0
0x283d,0x2425,0
0x2841,0x22df,1
0x22df,0x2d0a,0
0x22e3,0x2d75,0
0x22e7,0x2013,0
0x22eb,0x29dd,0
0x22ef,0x26b4,1
0x26b4,0x2de7,0
0x26b8,0x25b3,1
0x25b3,0x23cd,1
0x23cd,0x2011,1
0x2011,0x2d03,0
0x2015,0x2f2c,1
0x2f2c,0x2d5b,1
0x2d5b,0x25ac,1
0x25ac,0x29f3,0
0x25b0,0x27db,0
0x25b4,0x2bf8,1
0x2bf8,0x23a0,0
0x2bfc,0x2ca6,0
0x2c00,0x278a,0
0x2c04,0x2822,0
0x2c08,0x2977,1
0x2977,0x2744,0
0x297b,0x2eac,0
0x297f,0x2f7a,1
0x2f7a,0x2406,1
0x2406,0x241a,1
0x241a,0x2ee5,0
0x241e,0x27b7,0
0x2422,0x2e11,0
0x2426,0x2424,0
0x242a,0x2d52,0
0x242e,0x2704,0
0x2432,0x2acc,0
0x2436,0x24ca,1
0x24ca,0x2a67,0
0x24ce,0x253e,1
0x253e,0x2b59,0
0x2542,0x240d,0
0x2546,0x279c,0
0x254a,0x2412,0
0x254e,0x266a,0
0x2552,0x2a9d,1
0x2a9d,0x2bc5,0
0x2aa1,0x224f,0
0x2aa5,0x2a28,0
0x2aa9,0x2762,0
0x2aad,0x2d2e,1
0x2d2e,0x269c,0
0x2d32,0x2d3c,0
0x2d36,0x203f,0
0x2d3a,0x2687,1
0x2687,0x25ee,0
0x268b,0x25c9,1
0x25c9,0x26b5,1
0x26b5,0x210e,1
0x210e,0x2217,0
0x2112,0x22d7,1
0x22d7,0x2198,0
0x22db,0x2198,0
0x22df,0x29d7,0
0x22e3,0x294a,0
0x22e7,0x255f,1
0x255f,0x2d71,0
0x2563,0x2678,1
0x2678,0x2ae0,0
0x267c,0x2bbd,0
0x2680,0x27a8,1
0x27a8,0x2c02,0
0x27ac,0x2036,0
0x27b0,0x2668,1
0x2668,0x2c19,0
0x266c,0x2ff6,0
0x2670,0x2854,1
0x2854,0x2e04,0
0x2858,0x274f,1
0x274f,0x20a8,0
0x2753,0x2109,0
0x2757,0x287d,0
0x275b,0x2934,1
0x2934,0x239a,0
0x2938,0x26bd,0
0x293c,0x2923,0
0x2940,0x233c,0
0x2944,0x2d0f,0
0x2948,0x289a,1
0x289a,0x2855,0
0x289e,0x26d4,1
0x26d4,0x2c3e,0
0x26d8,0x2f74,0
0x26dc,0x2a77,0
0x26e0,0x2edf,0
0x26e4,0x2ffc,0
0x26e8,0x271c,1
0x271c,0x2f27,0
0x2720,0x20fc,0
0x2724,0x2436,1
0x2436,0x2813,1
0x2813,0x2835,0
0x2817,0x2a2c,0
0x281b,0x2881,0
0x281f,0x2989,0
0x2823,0x2d39,0
0x2827,0x233d,0
0x282b,0x231d,0
0x282f,0x26a6,0
0x2833,0x221c,1
0x221c,0x28c5,1
0x28c5,0x2a3e,0
0x28c9,0x26d4,0
0x28cd,0x2bc0,0
0x28d1,0x25b0,0
0x28d5,0x29c9,1
0x29c9,0x271a,0
0x29cd,0x2f82,1
0x2f82,0x21d6,0
0x2f86,0x2e80,1
0x2e80,0x23be,0
0x2e84,0x21fd,0
0x2e88,0x2099,0
0x2e8c,0x254b,1
0x254b,0x2dc0,1
0x2dc0,0x2261,0
0x2dc4,0x2287,0
0x2dc8,0x2088,0
0x2dcc,0x2ee2,1
0x2ee2,0x232d,0
0x2ee6,0x29ec,0
0x2eea,0x21f0,0
0x2eee,0x2cd6,0
0x2ef2,0x2f20,0
0x2ef6,0x2a79,0
0x2efa,0x2991,1
0x2991,0x2ab3,1
0x2ab3,0x2830,0
0x2ab7,0x2888,0
0x2abb,0x237f,0
0x2abf,0x21d6,0
0x2ac3,0x2c7e,0
0x2ac7,0x2655,0
0x2acb,0x2d50,0
0x2acf,0x2a77,0
0x2ad3,0x2d5b,0
0x2ad7,0x2318,0
0x2adb,0x2faa,0
0x2adf,0x2759,1
0x2759,0x2938,0
0x275d,0x27b0,0
0x2761,0x2773,0
0x2765,0x2802,1
0x2802,0x2da5,0
0x2806,0x2329,0
0x280a,0x2990,1
0x2990,0x2b9d,0
0x2994,0x2f20,0
0x2998,0x2d36,0
0x299c,0x284e,0
0x29a0,0x2d36,0
0x29a4,0x2b31,1
0x2b31,0x2072,1
0x2072,0x29bd,1
0x29bd,0x276a,1
0x276a,0x276d,0
0x276e,0x2ec6,0
0x2772,0x2e3e,0
0x2776,0x26f2,1
0x26f2,0x2cca,0
0x26f6,0x2ca3,1
0x2ca3,0x2da4,1
0x2da4,0x222d,0
0x2da8,0x2346,0
0x2dac,0x2972,0
0x2db0,0x27d2,0
0x2db4,0x2402,0
0x2db8,0x2a08,1
0x2a08,0x205d,0
0x2a0c,0x231c,0
0x2a10,0x2ec2,1
0x2ec2,0x2304,0
0x2ec6,0x28b5,0
0x2eca,0x2760,1
0x2760,0x2f15,0
0x2764,0x20ac,1
0x20ac,0x20b1,0
0x20b0,0x2755,0
0x20b4,0x2e41,0
0x20b8,0x2a70,1
0x2a70,0x2b56,0
0x2a74,0x2fdf,1
0x2fdf,0x2ed7,1
0x2ed7,0x204d,0
0x2edb,0x2bf8,0
0x2edf,0x24b9,1
0x24b9,0x28c4,1
